Name,Minimum,Maximum,Length,Direction,locus_tag,TPM,RPKM
hypothetical protein CDS,2941726,2942199,474,reverse,PP_2575,76.72,101.91
hypothetical protein,2941726,2942199,474,reverse,,76.72,101.91
paraquat-inducible protein B CDS,2943572,2945212,1641,forward,PP_2577,120.22,159.69
paraquat-inducible protein B,2943572,2945212,1641,forward,,120.22,159.69
hypothetical protein CDS,2945224,2945754,531,forward,PP_2578,85.52,113.6
hypothetical protein,2945224,2945754,531,forward,,85.52,113.6
yijP CDS,2945767,2947521,1755,reverse,PP_2579,56.09,74.5
phosphoethanolamine transferase CptA,2945767,2947521,1755,reverse,,56.09,74.5
hypothetical protein CDS,2947733,2947888,156,forward,PP_2580,28.99,38.51
hypothetical protein,2947733,2947888,156,forward,,28.99,38.51
hypothetical protein CDS,2948118,2948465,348,reverse,PP_2581,8.75,11.63
hypothetical protein,2948118,2948465,348,reverse,,8.75,11.63
heme oxygenase CDS,2948491,2949081,591,reverse,PP_2582,13.43,17.84
heme oxygenase,2948491,2949081,591,reverse,,13.43,17.84
acetyltransferase CDS,2949175,2949735,561,forward,PP_2583,14.97,19.89
acetyltransferase,2949175,2949735,561,forward,,14.97,19.89
oguA CDS,2949848,2951221,1374,reverse,PP_2584,40.31,53.54
8-oxoguanine deaminase,2949848,2951221,1374,reverse,,40.31,53.54
alpha-ketoglutaric semialdehyde dehydrogenase CDS,2951382,2952962,1581,reverse,PP_2585,1.46,1.94
alpha-ketoglutaric semialdehyde dehydrogenase,2951382,2952962,1581,reverse,,1.46,1.94
putative amino acid transporter CDS,2953115,2954497,1383,reverse,PP_2586,1.87,2.48
putative amino acid transporter,2953115,2954497,1383,reverse,,1.87,2.48
LuxR family transcriptional regulator CDS,2954778,2955620,843,forward,PP_2587,2.52,3.34
LuxR family transcriptional regulator,2954778,2955620,843,forward,,2.52,3.34
class III aminotransferase CDS,2955663,2957045,1383,forward,PP_2588,10.74,14.27
class III aminotransferase,2955663,2957045,1383,forward,,10.74,14.27
aldehyde dehydrogenase family protein CDS,2957241,2958734,1494,forward,PP_2589,1.54,2.05
aldehyde dehydrogenase family protein,2957241,2958734,1494,forward,,1.54,2.05
ferric siderophore receptor CDS,2958876,2961191,2316,reverse,PP_2590,1.55,2.06
ferric siderophore receptor,2958876,2961191,2316,reverse,,1.55,2.06
fatB CDS,2961231,2962253,1023,reverse,PP_2591,2.84,3.78
ferric anguibactin-binding protein,2961231,2962253,1023,reverse,,2.84,3.78
ferric siderophore ABC transporter ATP-binding protein CDS,2962217,2962993,777,reverse,PP_2592,1.9,2.52
ferric siderophore ABC transporter ATP-binding protein,2962217,2962993,777,reverse,,1.9,2.52
ferric siderophore ABC transporter permease CDS,2962990,2963931,942,reverse,PP_2593,0.44,0.59
ferric siderophore ABC transporter permease,2962990,2963931,942,reverse,,0.44,0.59
fatD CDS,2963928,2964869,942,reverse,PP_2594,4.46,5.92
ferric anguibactin transport system permease FatD,2963928,2964869,942,reverse,,4.46,5.92
ABC transporter permease/ATP-binding protein CDS,2964869,2966626,1758,reverse,PP_2595,9.9,13.15
ABC transporter permease/ATP-binding protein,2964869,2966626,1758,reverse,,9.9,13.15
ABC transporter permease/ATP-binding protein CDS,2966620,2968413,1794,reverse,PP_2596,4.27,5.67
ABC transporter permease/ATP-binding protein,2966620,2968413,1794,reverse,,4.27,5.67
hypothetical protein CDS,2968523,2969134,612,forward,PP_2597,15.84,21.03
hypothetical protein,2968523,2969134,612,forward,,15.84,21.03
hypothetical protein CDS,2969340,2969687,348,forward,PP_2598,45.88,60.95
hypothetical protein,2969340,2969687,348,forward,,45.88,60.95
chemotaxis sensory transducer family protein CDS,2969662,2972052,2391,forward,PP_2599,4.52,6
chemotaxis sensory transducer family protein,2969662,2972052,2391,forward,,4.52,6
hypothetical protein CDS,2972161,2973873,1713,reverse,PP_2600,2.96,3.94
hypothetical protein,2972161,2973873,1713,reverse,,2.96,3.94
IclR family transcriptional regulator CDS,2974068,2974844,777,forward,PP_2601,8.32,11.05
IclR family transcriptional regulator,2974068,2974844,777,forward,,8.32,11.05
ligC CDS,2974983,2976035,1053,forward,PP_2602,29.06,38.6
4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase,2974983,2976035,1053,forward,,29.06,38.6
hypothetical protein CDS,2976065,2976880,816,forward,PP_2603,8.31,11.04
hypothetical protein,2976065,2976880,816,forward,,8.31,11.04
major facilitator family transporter CDS,2977029,2978354,1326,reverse,PP_2604,9.88,13.13
major facilitator family transporter,2977029,2978354,1326,reverse,,9.88,13.13
hypothetical protein CDS,2978596,2980284,1689,reverse,PP_2605,5.57,7.4
hypothetical protein,2978596,2980284,1689,reverse,,5.57,7.4
hypothetical protein CDS,2980326,2980646,321,reverse,PP_2606,2.59,3.44
hypothetical protein,2980326,2980646,321,reverse,,2.59,3.44
hypothetical protein CDS,2980631,2982364,1734,reverse,PP_2607,2.61,3.46
hypothetical protein,2980631,2982364,1734,reverse,,2.61,3.46
shikimate dehydrogenase family protein CDS,2982369,2983178,810,reverse,PP_2608,2.51,3.33
shikimate dehydrogenase family protein,2982369,2983178,810,reverse,,2.51,3.33
IclR family transcriptional regulator CDS,2983335,2984105,771,forward,PP_2609,15.68,20.83
IclR family transcriptional regulator,2983335,2984105,771,forward,,15.68,20.83
tsp5 CDS,2984256,2984513,258,reverse,PP_2610,5.19,6.89
Tsp5,2984256,2984513,258,reverse,,5.19,6.89
tki5 CDS,2984510,2985403,894,reverse,PP_2611,7.49,9.94
Tki5,2984510,2985403,894,reverse,,7.49,9.94
tke5 CDS,2985408,2988398,2991,reverse,PP_2612,1.14,1.52
Tke5,2985408,2988398,2991,reverse,,1.14,1.52
tap3 CDS,2988391,2989341,951,reverse,PP_2613,2.77,3.67
Tap3,2988391,2989341,951,reverse,,2.77,3.67
vgrG3 CDS,2989311,2991479,2169,reverse,PP_2614,1.3,1.72
VgrG3,2989311,2991479,2169,reverse,,1.3,1.72
hcp3 CDS,2991554,2992069,516,reverse,PP_2615,15.38,20.43
Hcp3,2991554,2992069,516,reverse,,15.38,20.43
tssL3 CDS,2992203,2993072,870,reverse,PP_2616,2.23,2.96
TssL3,2992203,2993072,870,reverse,,2.23,2.96
tssK3 CDS,2993074,2994411,1338,reverse,PP_2617,1.52,2.02
TssK3,2993074,2994411,1338,reverse,,1.52,2.02
tssJ3 CDS,2994467,2995264,798,reverse,PP_2618,2.78,3.69
TssJ3,2994467,2995264,798,reverse,,2.78,3.69
fha3 CDS,2995261,2995830,570,reverse,PP_2619,3.64,4.84
Fha3,2995261,2995830,570,reverse,,3.64,4.84
tssG3 CDS,2995827,2996843,1017,reverse,PP_2620,0.82,1.08
TssG3,2995827,2996843,1017,reverse,,0.82,1.08
tssF3 CDS,2996807,2998573,1767,reverse,PP_2621,4.2,5.59
TssF3,2996807,2998573,1767,reverse,,4.2,5.59
tssE3 CDS,2998577,2998987,411,reverse,PP_2622,0.22,0.3
TssE3,2998577,2998987,411,reverse,,0.22,0.3
tssC3 CDS,2998984,3000474,1491,reverse,PP_2623,1.83,2.43
TssC3,2998984,3000474,1491,reverse,,1.83,2.43
tssB3 CDS,3000492,3000995,504,reverse,PP_2624,1.74,2.31
TssB3,3000492,3000995,504,reverse,,1.74,2.31
vasI3 CDS,3001277,3001972,696,forward,PP_2625,3.25,4.32
VasI3,3001277,3001972,696,forward,,3.25,4.32
tssA3 CDS,3001960,3003423,1464,forward,PP_2626,2.43,3.22
TssA3,3001960,3003423,1464,forward,,2.43,3.22
tssM3 CDS,3003420,3007040,3621,forward,PP_2627,6.4,8.5
TssM3,3003420,3007040,3621,forward,,6.4,8.5
ABC transporter ATP-binding protein CDS,3007118,3009094,1977,reverse,PP_2628,11.44,15.19
ABC transporter ATP-binding protein,3007118,3009094,1977,reverse,,11.44,15.19
cellulose biosynthesis protein BcsF/YhjT CDS,3010762,3010947,186,forward,PP_2631,0.99,1.32
cellulose biosynthesis protein BcsF/YhjT,3010762,3010947,186,forward,,0.99,1.32
bcsG CDS,3010940,3012553,1614,forward,PP_2632,0.49,0.65
endoglucanase,3010940,3012553,1614,forward,,0.49,0.65
hypothetical protein CDS,3012550,3012768,219,forward,PP_2633,0.42,0.56
hypothetical protein,3012550,3012768,219,forward,,0.42,0.56
cellulose synthase CDS,3012765,3013472,708,forward,PP_2634,0.07,0.09
cellulose synthase,3012765,3013472,708,forward,,0.07,0.09
bcsA CDS,3013469,3016078,2610,forward,PP_2635,1.66,2.21
cellulose synthase and translocator subunit,3013469,3016078,2610,forward,,1.66,2.21
bcsB CDS,3016078,3018360,2283,forward,PP_2636,2.47,3.28
cellulose synthase and translocator subunit,3016078,3018360,2283,forward,,2.47,3.28
bcsZ CDS,3018363,3019475,1113,forward,PP_2637,3.44,4.57
"cellulose synthase endo-1,4-D-glucanase subunit",3018363,3019475,1113,forward,,3.44,4.57
cellulose synthase operon protein C CDS,3019463,3022981,3519,forward,PP_2638,1.61,2.14
cellulose synthase operon protein C,3019463,3022981,3519,forward,,1.61,2.14
dapA-II CDS,3023319,3024185,867,forward,PP_2639,3.73,4.95
4-hydroxy-tetrahydrodipicolinate synthase,3023319,3024185,867,forward,,3.73,4.95
GNAT family acetyltransferase CDS,3024339,3024797,459,reverse,PP_2640,13.67,18.16
GNAT family acetyltransferase,3024339,3024797,459,reverse,,13.67,18.16
iron-sulfur cluster-binding protein CDS,3024836,3026635,1800,reverse,PP_2641,7.46,9.91
iron-sulfur cluster-binding protein,3024836,3026635,1800,reverse,,7.46,9.91
GntR family transcriptional regulator CDS,3026636,3028126,1491,forward,PP_2642,8.08,10.73
GntR family transcriptional regulator,3026636,3028126,1491,forward,,8.08,10.73
pcaY CDS,3028348,3030000,1653,forward,PP_2643,4.41,5.86
aromatic acid chemoreceptor,3028348,3030000,1653,forward,,4.41,5.86
mgtA CDS,3030694,3033456,2763,forward,PP_2645,2.96,3.93
ATP-dependent magnesium transporter,3030694,3033456,2763,forward,,2.96,3.93
hypothetical protein CDS,3033460,3033855,396,forward,PP_2646,1.05,1.39
hypothetical protein,3033460,3033855,396,forward,,1.05,1.39
MFS transporter CDS,3033962,3035188,1227,reverse,PP_2647,1.35,1.8
MFS transporter,3033962,3035188,1227,reverse,,1.35,1.8
universal stress protein family protein CDS,3035481,3036410,930,reverse,PP_2648,10.02,13.31
universal stress protein family protein,3035481,3036410,930,reverse,,10.02,13.31
LysR family transcriptional regulator CDS,3036645,3037586,942,reverse,PP_2649,4.8,6.38
LysR family transcriptional regulator,3036645,3037586,942,reverse,,4.8,6.38
gbd CDS,3037729,3038871,1143,forward,PP_2650,7.11,9.44
4-hydroxybutyrate dehydrogenase,3037729,3038871,1143,forward,,7.11,9.44
MFS transporter CDS,3038916,3040259,1344,forward,PP_2651,5.49,7.3
MFS transporter,3038916,3040259,1344,forward,,5.49,7.3
hydratase/decarboxylase CDS,3040398,3041183,786,forward,PP_2652,2.76,3.67
hydratase/decarboxylase,3040398,3041183,786,forward,,2.76,3.67
Cro/CI family transcriptional regulator CDS,3041173,3041991,819,reverse,PP_2653,9.07,12.05
Cro/CI family transcriptional regulator,3041173,3041991,819,reverse,,9.07,12.05
membrane protein CDS,3042098,3042412,315,forward,PP_5537,0.29,0.39
membrane protein,3042098,3042412,315,forward,,0.29,0.39
glutathione S-transferase CDS,3042409,3042834,426,forward,PP_2654,3.25,4.32
glutathione S-transferase,3042409,3042834,426,forward,,3.25,4.32
hypothetical protein CDS,3042906,3043139,234,forward,PP_2655,30.37,40.34
hypothetical protein,3042906,3043139,234,forward,,30.37,40.34
pstS CDS,3043342,3044388,1047,forward,PP_2656,2.64,3.51
phosphate ABC transporter substrate-binding protein,3043342,3044388,1047,forward,,2.64,3.51
pstC CDS,3044459,3045427,969,forward,PP_2657,2,2.66
phosphate ABC transporter permease,3044459,3045427,969,forward,,2,2.66
pstA CDS,3045424,3046317,894,forward,PP_2658,5.16,6.86
phosphate ABC transporter permease,3045424,3046317,894,forward,,5.16,6.86
pstB-I CDS,3046314,3047153,840,forward,PP_2659,2.64,3.5
phosphate ABC transporter ATP-binding protein,3046314,3047153,840,forward,,2.64,3.5
hypothetical protein CDS,3047248,3047946,699,forward,PP_2660,14,18.59
hypothetical protein,3047248,3047946,699,forward,,14,18.59
hypothetical protein CDS,3047946,3048545,600,forward,PP_2661,2,2.66
hypothetical protein,3047946,3048545,600,forward,,2,2.66
hypothetical protein CDS,3048841,3050028,1188,forward,PP_2662,9.01,11.97
hypothetical protein,3048841,3050028,1188,forward,,9.01,11.97
hypothetical protein CDS,3050169,3051332,1164,forward,PP_2663,2.78,3.69
hypothetical protein,3050169,3051332,1164,forward,,2.78,3.69
two-component system sensor histidine kinase/response regulator CDS,3051301,3053199,1899,forward,PP_2664,3.84,5.1
two-component system sensor histidine kinase/response regulator,3051301,3053199,1899,forward,,3.84,5.1
agmR CDS,3053245,3053910,666,reverse,PP_2665,53.63,71.24
glycerol metabolism activator,3053245,3053910,666,reverse,,53.63,71.24
hypothetical protein CDS,3053965,3054525,561,reverse,PP_2666,142.64,189.47
hypothetical protein,3053965,3054525,561,reverse,,142.64,189.47
pedC CDS,3054833,3055624,792,reverse,PP_2667,11.71,15.56
PedC,3054833,3055624,792,reverse,,11.71,15.56
pedB CDS,3055621,3056361,741,reverse,PP_2668,2.68,3.56
PedB,3055621,3056361,741,reverse,,2.68,3.56
pedA2 CDS,3056358,3057347,990,reverse,PP_2669,6.76,8.98
PedA2,3056358,3057347,990,reverse,,6.76,8.98
pedA1 CDS,3057378,3058571,1194,reverse,PP_5538,7.54,10.01
PedA1,3057378,3058571,1194,reverse,,7.54,10.01
pedS2 CDS,3058722,3059996,1275,forward,PP_2671,8.29,11.01
PedS2,3058722,3059996,1275,forward,,8.29,11.01
pedR2 CDS,3059996,3060634,639,forward,PP_2672,0.79,1.06
PedR2,3059996,3060634,639,forward,,0.79,1.06
pentapeptide repeat-containing protein CDS,3060840,3061499,660,reverse,PP_2673,1.4,1.86
pentapeptide repeat-containing protein,3060840,3061499,660,reverse,,1.4,1.86
pedE CDS,3061566,3063461,1896,reverse,PP_2674,1.31,1.75
PedE,3061566,3063461,1896,reverse,,1.31,1.75
cytochrome c-type protein CDS,3063716,3064177,462,forward,PP_2675,7.09,9.42
cytochrome c-type protein,3063716,3064177,462,forward,,7.09,9.42
substrate-binding protein CDS,3064132,3065058,927,forward,PP_2676,1.84,2.45
substrate-binding protein,3064132,3065058,927,forward,,1.84,2.45
hypothetical protein CDS,3065061,3065828,768,forward,PP_2677,1.44,1.92
hypothetical protein,3065061,3065828,768,forward,,1.44,1.92
hydrolase CDS,3065867,3066790,924,forward,PP_2678,1.8,2.39
hydrolase,3065867,3066790,924,forward,,1.8,2.39
pedH CDS,3066962,3068749,1788,forward,PP_2679,8.16,10.83
PedH,3066962,3068749,1788,forward,,8.16,10.83
aldB-II CDS,3068912,3070432,1521,forward,PP_2680,6.92,9.19
aldehyde dehydrogenase,3068912,3070432,1521,forward,,6.92,9.19
pqqD-II CDS,3070786,3071058,273,forward,PP_2681,19.27,25.6
coenzyme PQQ synthesis protein D,3070786,3071058,273,forward,,19.27,25.6
yiaY CDS,3071148,3072311,1164,forward,PP_2682,39.01,51.82
Fe-containing alcohol dehydrogenase,3071148,3072311,1164,forward,,39.01,51.82
two-component system sensor histidine kinase/response regulator CDS,3072295,3073965,1671,forward,PP_2683,23.97,31.84
two-component system sensor histidine kinase/response regulator,3072295,3073965,1671,forward,,23.97,31.84
membrane protein CDS,3074395,3075105,711,forward,PP_2684,2.86,3.79
membrane protein,3074395,3075105,711,forward,,2.86,3.79
hypothetical protein CDS,3075330,3076052,723,reverse,PP_2685,14.55,19.33
hypothetical protein,3075330,3076052,723,reverse,,14.55,19.33
transglutaminase domain-containing protein CDS,3076126,3076905,780,reverse,PP_2686,3.61,4.79
transglutaminase domain-containing protein,3076126,3076905,780,reverse,,3.61,4.79
hypothetical protein CDS,3076902,3077852,951,reverse,PP_2687,3.15,4.19
hypothetical protein,3076902,3077852,951,reverse,,3.15,4.19
hypothetical protein CDS,3077856,3079265,1410,reverse,PP_2688,6.02,8
hypothetical protein,3077856,3079265,1410,reverse,,6.02,8
endoribonuclease CDS,3079699,3080070,372,reverse,PP_2689,8.93,11.86
endoribonuclease,3079699,3080070,372,reverse,,8.93,11.86
hypothetical protein CDS,3080098,3080799,702,reverse,PP_2690,9.34,12.4
hypothetical protein,3080098,3080799,702,reverse,,9.34,12.4
hypothetical protein CDS,3080796,3082514,1719,reverse,PP_2691,4.08,5.42
hypothetical protein,3080796,3082514,1719,reverse,,4.08,5.42
BCCT family transporter CDS,3082517,3084067,1551,reverse,PP_2692,6.61,8.77
BCCT family transporter,3082517,3084067,1551,reverse,,6.61,8.77
putative Dipeptidase CDS,3084123,3085109,987,reverse,PP_2693,2.24,2.98
putative Dipeptidase,3084123,3085109,987,reverse,,2.24,2.98
aldehyde dehydrogenase family protein CDS,3085123,3086565,1443,reverse,PP_2694,4.09,5.44
aldehyde dehydrogenase family protein,3085123,3086565,1443,reverse,,4.09,5.44
LysR family transcriptional regulator CDS,3086652,3087548,897,forward,PP_2695,4.63,6.15
LysR family transcriptional regulator,3086652,3087548,897,forward,,4.63,6.15
metR-II CDS,3087615,3088544,930,reverse,PP_2696,2.48,3.3
homocysteine-binding DNA-binding transcriptional regulator,3087615,3088544,930,reverse,,2.48,3.3
flavin reductase domain-containing oxidoreductase CDS,3088643,3089152,510,reverse,PP_2697,3.71,4.93
flavin reductase domain-containing oxidoreductase,3088643,3089152,510,reverse,,3.71,4.93
metE CDS,3089178,3090212,1035,reverse,PP_2698,3.43,4.56
5-methyltetrahydropteroyltriglutamate- homocysteine methyltransferase,3089178,3090212,1035,reverse,,3.43,4.56
hypothetical protein CDS,3090239,3091291,1053,reverse,PP_2699,7.8,10.36
hypothetical protein,3090239,3091291,1053,reverse,,7.8,10.36
AhpC/TSA family protein CDS,3091453,3091953,501,forward,PP_2700,21,27.9
AhpC/TSA family protein,3091453,3091953,501,forward,,21,27.9
LysR family transcriptional regulator CDS,3092040,3092978,939,forward,PP_2701,14.5,19.26
LysR family transcriptional regulator,3092040,3092978,939,forward,,14.5,19.26
porin CDS,3092955,3094085,1131,reverse,PP_2702,1.92,2.55
porin,3092955,3094085,1131,reverse,,1.92,2.55
MFS transporter CDS,3094459,3095760,1302,forward,PP_2703,4.29,5.7
MFS transporter,3094459,3095760,1302,forward,,4.29,5.7
M20/M25/M40 family peptidase CDS,3095762,3096946,1185,forward,PP_2704,1.83,2.43
M20/M25/M40 family peptidase,3095762,3096946,1185,forward,,1.83,2.43
hypothetical protein CDS,3096997,3097332,336,forward,PP_2705,84.88,112.75
hypothetical protein,3096997,3097332,336,forward,,84.88,112.75
hypothetical protein CDS,3097398,3097640,243,forward,PP_2706,12.91,17.15
hypothetical protein,3097398,3097640,243,forward,,12.91,17.15
exodeoxyribonuclease III CDS,3097637,3098434,798,forward,PP_2707,12.84,17.05
exodeoxyribonuclease III,3097637,3098434,798,forward,,12.84,17.05
hypothetical protein CDS,3098552,3099232,681,forward,PP_2708,6.23,8.28
hypothetical protein,3098552,3099232,681,forward,,6.23,8.28
long-chain fatty acid--CoA ligase CDS,3099222,3100691,1470,forward,PP_2709,12.43,16.51
long-chain fatty acid--CoA ligase,3099222,3100691,1470,forward,,12.43,16.51
hypothetical protein CDS,3100700,3101380,681,forward,PP_2710,2.58,3.42
hypothetical protein,3100700,3101380,681,forward,,2.58,3.42
short-chain dehydrogenase/reductase family oxidoreductase CDS,3101367,3102173,807,forward,PP_2711,2.4,3.19
short-chain dehydrogenase/reductase family oxidoreductase,3101367,3102173,807,forward,,2.4,3.19
hypothetical protein CDS,3102170,3102811,642,forward,PP_2712,23.94,31.8
hypothetical protein,3102170,3102811,642,forward,,23.94,31.8
two-component system response regulator CDS,3102814,3103476,663,forward,PP_2713,121.19,160.97
