Name,Minimum,Maximum,Length,Direction,locus_tag,TPM,RPKM
hypothetical protein,2673637,2673810,174,reverse,,56.68,76.73
hypothetical protein CDS,2673832,2674026,195,reverse,PP_2342,57.53,77.89
hypothetical protein,2673832,2674026,195,reverse,,57.53,77.89
hypothetical protein CDS,2674018,2674749,732,forward,PP_2343,290.09,392.74
hypothetical protein,2674018,2674749,732,forward,,290.09,392.74
hypothetical protein CDS,2675055,2676134,1080,reverse,PP_2344,21.28,28.81
hypothetical protein,2675055,2676134,1080,reverse,,21.28,28.81
hypothetical protein CDS,2676372,2676680,309,forward,PP_2345,68.52,92.76
hypothetical protein,2676372,2676680,309,forward,,68.52,92.76
hypothetical protein CDS,2676680,2676994,315,forward,PP_2346,41.36,56.00
hypothetical protein,2676680,2676994,315,forward,,41.36,56.00
two-component system response regulator CDS,2676995,2677663,669,forward,PP_2347,30.83,41.75
two-component system response regulator,2676995,2677663,669,forward,,30.83,41.75
sensor histidine kinase CDS,2677660,2678979,1320,forward,PP_2348,12.75,17.26
sensor histidine kinase,2677660,2678979,1320,forward,,12.75,17.26
CBS domain-containing protein CDS,2679260,2680414,1155,forward,PP_2349,2.35,3.18
CBS domain-containing protein,2679260,2680414,1155,forward,,2.35,3.18
LysR family transcriptional regulator CDS,2680388,2681254,867,reverse,PP_2350,4.59,6.22
LysR family transcriptional regulator,2680388,2681254,867,reverse,,4.59,6.22
prpE CDS,2681435,2683324,1890,forward,PP_2351,227.19,307.59
propionyl-CoA synthetase,2681435,2683324,1890,forward,,227.19,307.59
hypothetical protein CDS,2683437,2684564,1128,reverse,PP_2352,74.27,100.56
hypothetical protein,2683437,2684564,1128,reverse,,74.27,100.56
hypothetical protein CDS,2684640,2684882,243,reverse,PP_5520,58.83,79.64
hypothetical protein,2684640,2684882,243,reverse,,58.83,79.64
two-component system sensor histidine kinase/response regulator CDS,2685334,2687721,2388,reverse,PP_2354,36.18,48.99
two-component system sensor histidine kinase/response regulator,2685334,2687721,2388,reverse,,36.18,48.99
two-component system response regulator CDS,2687735,2688196,462,reverse,PP_2355,121.42,164.38
two-component system response regulator,2687735,2688196,462,reverse,,121.42,164.38
phytochrome family protein CDS,2688212,2690479,2268,reverse,PP_2356,72.09,97.59
phytochrome family protein,2688212,2690479,2268,reverse,,72.09,97.59
type I pili subunit CsuB CDS,2690661,2691254,594,forward,PP_2357,773.00,1046.53
type I pili subunit CsuB,2690661,2691254,594,forward,,773.00,1046.53
putative Type 1 pili subunit CsuA/B protein CDS,2691285,2691821,537,forward,PP_2358,766.26,1037.41
putative Type 1 pili subunit CsuA/B protein,2691285,2691821,537,forward,,766.26,1037.41
putative Type 1 pili subunit CsuA/B protein CDS,2691840,2692373,534,forward,PP_2359,609.95,825.78
putative Type 1 pili subunit CsuA/B protein,2691840,2692373,534,forward,,609.95,825.78
type I pili subunit CsuA/B CDS,2692377,2692880,504,forward,PP_2360,1420.86,1923.64
type I pili subunit CsuA/B,2692377,2692880,504,forward,,1420.86,1923.64
chaperone protein CDS,2692903,2693697,795,forward,PP_2361,501.09,678.40
chaperone protein,2692903,2693697,795,forward,,501.09,678.40
usher protein CDS,2693710,2696103,2394,forward,PP_2362,179.10,242.47
usher protein,2693710,2696103,2394,forward,,179.10,242.47
hypothetical protein CDS,2696100,2697071,972,forward,PP_2363,133.85,181.22
hypothetical protein,2696100,2697071,972,forward,,133.85,181.22
hypothetical protein CDS,2697148,2698296,1149,reverse,PP_2364,63.78,86.35
hypothetical protein,2697148,2698296,1149,reverse,,63.78,86.35
AraC family transcriptional regulator CDS,2698438,2699211,774,reverse,PP_2365,8.18,11.08
AraC family transcriptional regulator,2698438,2699211,774,reverse,,8.18,11.08
fsr-II CDS,2699248,2700510,1263,reverse,PP_2366,4.01,5.43
fosmidomycin efflux system,2699248,2700510,1263,reverse,,4.01,5.43
transport protein CDS,2700643,2701830,1188,reverse,PP_2367,2.28,3.09
transport protein,2700643,2701830,1188,reverse,,2.28,3.09
dkgB CDS,2701836,2702639,804,reverse,PP_2368,9.45,12.80
"2,5-diketo-D-gluconate reductase B",2701836,2702639,804,reverse,,9.45,12.80
leucine-rich repeat-containing protein CDS,2702844,2707031,4188,forward,PP_2369,3.54,4.80
leucine-rich repeat-containing protein,2702844,2707031,4188,forward,,3.54,4.80
hypothetical protein CDS,2707078,2707572,495,reverse,PP_2370,17.18,23.26
hypothetical protein,2707078,2707572,495,reverse,,17.18,23.26
cysI CDS,2707556,2709208,1653,reverse,PP_2371,18.28,24.75
sulfite reductase hemoprotein subunit beta,2707556,2709208,1653,reverse,,18.28,24.75
sugar-binding protein CDS,2709422,2710498,1077,forward,PP_2372,6.89,9.33
sugar-binding protein,2709422,2710498,1077,forward,,6.89,9.33
hypothetical protein CDS,2710542,2710697,156,forward,PP_2373,795.72,1077.29
hypothetical protein,2710542,2710697,156,forward,,795.72,1077.29
hypothetical protein CDS,2711011,2711253,243,reverse,PP_2374,101.27,137.11
hypothetical protein,2711011,2711253,243,reverse,,101.27,137.11
metH CDS,2711396,2715103,3708,reverse,PP_2375,13.52,18.30
cobalamin-dependent methionine synthase,2711396,2715103,3708,reverse,,13.52,18.30
cti CDS,2715286,2717586,2301,forward,PP_2376,8.02,10.86
esterified fatty acid cis/trans isomerase,2715286,2717586,2301,forward,,8.02,10.86
acyltransferase CDS,2717781,2718815,1035,forward,PP_2377,4.55,6.15
acyltransferase,2717781,2718815,1035,forward,,4.55,6.15
nfuA CDS,2718874,2719458,585,forward,PP_2378,508.52,688.46
Fe/S biogenesis protein NfuA,2718874,2719458,585,forward,,508.52,688.46
cytochrome oxidase biogenesis protein CDS,2719655,2720263,609,forward,PP_2379,25.40,34.39
cytochrome oxidase biogenesis protein,2719655,2720263,609,forward,,25.40,34.39
hypothetical protein CDS,2720264,2720746,483,forward,PP_2380,45.52,61.63
hypothetical protein,2720264,2720746,483,forward,,45.52,61.63
hypothetical protein CDS,2720796,2721038,243,reverse,PP_2381,349.99,473.83
hypothetical protein,2720796,2721038,243,reverse,,349.99,473.83
putative transporter CDS,2721480,2722697,1218,forward,PP_2382,17.38,23.53
putative transporter,2721480,2722697,1218,forward,,17.38,23.53
AraC family transcriptional regulator CDS,2722746,2723591,846,reverse,PP_2383,13.05,17.66
AraC family transcriptional regulator,2722746,2723591,846,reverse,,13.05,17.66
membrane protein CDS,2723588,2723902,315,reverse,PP_2384,4.60,6.22
membrane protein,2723588,2723902,315,reverse,,4.60,6.22
azlC CDS,2723899,2724591,693,reverse,PP_2385,2.35,3.18
branched-chain amino acid transport protein AzlC,2723899,2724591,693,reverse,,2.35,3.18
hypothetical protein CDS,2724739,2725569,831,reverse,PP_2386,20.25,27.42
hypothetical protein,2724739,2725569,831,reverse,,20.25,27.42
hypothetical protein CDS,2725573,2726655,1083,reverse,PP_2387,176.02,238.31
hypothetical protein,2725573,2726655,1083,reverse,,176.02,238.31
LysE family transporter CDS,2726695,2727321,627,reverse,PP_2388,255.70,346.18
LysE family transporter,2726695,2727321,627,reverse,,255.70,346.18
hypothetical protein CDS,2727324,2728112,789,reverse,PP_2389,563.84,763.35
hypothetical protein,2727324,2728112,789,reverse,,563.84,763.35
LysR family transcriptional regulator CDS,2728273,2729193,921,forward,PP_2390,24.56,33.25
LysR family transcriptional regulator,2728273,2729193,921,forward,,24.56,33.25
MFS transporter CDS,2729554,2730597,1044,forward,PP_2392,6.24,8.45
MFS transporter,2729554,2730597,1044,forward,,6.24,8.45
polB CDS,2730664,2733024,2361,forward,PP_2393,20.69,28.02
DNA polymerase II,2730664,2733024,2361,forward,,20.69,28.02
leucine-rich repeat-containing protein CDS,2733103,2737524,4422,forward,PP_2394,9.45,12.80
leucine-rich repeat-containing protein,2733103,2737524,4422,forward,,9.45,12.80
leucine-rich repeat-containing protein CDS,2737622,2742115,4494,forward,PP_2395,2.58,3.49
leucine-rich repeat-containing protein,2737622,2742115,4494,forward,,2.58,3.49
hypothetical protein CDS,2742314,2742895,582,forward,PP_2396,603.79,817.45
hypothetical protein,2742314,2742895,582,forward,,603.79,817.45
EF hand domain-containing protein CDS,2742905,2743561,657,forward,PP_2397,23.69,32.07
EF hand domain-containing protein,2742905,2743561,657,forward,,23.69,32.07
hypothetical protein CDS,2743636,2744469,834,forward,PP_2398,5.42,7.34
hypothetical protein,2743636,2744469,834,forward,,5.42,7.34
hypothetical protein CDS,2744462,2745157,696,forward,PP_2399,8.97,12.14
hypothetical protein,2744462,2745157,696,forward,,8.97,12.14
hypothetical protein CDS,2745192,2745680,489,reverse,PP_2400,3.70,5.01
hypothetical protein,2745192,2745680,489,reverse,,3.70,5.01
membrane protein CDS,2745695,2746312,618,reverse,PP_2401,1.90,2.58
membrane protein,2745695,2746312,618,reverse,,1.90,2.58
sensor histidine kinase CDS,2746482,2747768,1287,reverse,PP_2402,6.61,8.95
sensor histidine kinase,2746482,2747768,1287,reverse,,6.61,8.95
chemotaxis protein CheY CDS,2747765,2748505,741,reverse,PP_2403,4.64,6.28
chemotaxis protein CheY,2747765,2748505,741,reverse,,4.64,6.28
hypothetical protein CDS,2748726,2749001,276,forward,PP_2404,3.61,4.88
hypothetical protein,2748726,2749001,276,forward,,3.61,4.88
hypothetical protein CDS,2748991,2749527,537,forward,PP_2405,25.44,34.44
hypothetical protein,2748991,2749527,537,forward,,25.44,34.44
quinate/shikimate dehydrogenase CDS,2749641,2750489,849,reverse,PP_2406,16.84,22.80
quinate/shikimate dehydrogenase,2749641,2750489,849,reverse,,16.84,22.80
aroQ-II CDS,2750486,2750935,450,reverse,PP_2407,23.72,32.12
type II 3-dehydroquinate dehydratase,2750486,2750935,450,reverse,,23.72,32.12
czcC-II CDS,2751174,2752451,1278,forward,PP_2408,0.35,0.48
cobalt-zinc-cadmium resistance protein,2751174,2752451,1278,forward,,0.35,0.48
czcB-II CDS,2752444,2753658,1215,forward,PP_2409,0.52,0.71
cobalt-zinc-cadmium resistance protein,2752444,2753658,1215,forward,,0.52,0.71
czcA-II CDS,2753675,2756821,3147,forward,PP_2410,1.52,2.06
cation efflux system protein,2753675,2756821,3147,forward,,1.52,2.06
MFS transporter CDS,2756854,2758191,1338,reverse,PP_2411,6.42,8.70
MFS transporter,2756854,2758191,1338,reverse,,6.42,8.70
ParA family protein CDS,2758372,2759163,792,reverse,PP_2412,21.93,29.69
ParA family protein,2758372,2759163,792,reverse,,21.93,29.69
GGDEF domain-containing protein CDS,2759308,2760942,1635,reverse,PP_2413,9.30,12.59
GGDEF domain-containing protein,2759308,2760942,1635,reverse,,9.30,12.59
hypothetical protein CDS,2760939,2761418,480,reverse,PP_2414,52.59,71.20
hypothetical protein,2760939,2761418,480,reverse,,52.59,71.20
GNAT family acetyltransferase CDS,2761420,2762049,630,forward,PP_2415,6.75,9.14
GNAT family acetyltransferase,2761420,2762049,630,forward,,6.75,9.14
iron ABC transporter ATP-binding protein CDS,2762106,2762894,789,reverse,PP_2416,5.50,7.45
iron ABC transporter ATP-binding protein,2762106,2762894,789,reverse,,5.50,7.45
iron ABC transporter permease CDS,2762891,2763910,1020,reverse,PP_2417,3.73,5.04
iron ABC transporter permease,2762891,2763910,1020,reverse,,3.73,5.04
cobalamin ABC transporter substrate-binding protein CDS,2763907,2765001,1095,reverse,PP_2418,1.16,1.57
cobalamin ABC transporter substrate-binding protein,2763907,2765001,1095,reverse,,1.16,1.57
membrane protein CDS,2765255,2766415,1161,reverse,PP_2419,6.70,9.07
membrane protein,2765255,2766415,1161,reverse,,6.70,9.07
ferric siderophore receptor CDS,2766533,2768719,2187,reverse,PP_2420,1.49,2.02
ferric siderophore receptor,2766533,2768719,2187,reverse,,1.49,2.02
acetyltransferase CDS,2769133,2769684,552,reverse,PP_2421,4.26,5.77
acetyltransferase,2769133,2769684,552,reverse,,4.26,5.77
hypothetical protein CDS,2769781,2770134,354,reverse,PP_2422,235.13,318.34
hypothetical protein,2769781,2770134,354,reverse,,235.13,318.34
lpxOA CDS,2770243,2771142,900,reverse,PP_2423,31.16,42.19
Fe(2 )/alpha-ketoglutarate-dependent dioxygenase,2770243,2771142,900,reverse,,31.16,42.19
2'-5' RNA ligase CDS,2771301,2771846,546,forward,PP_2424,13.59,18.40
2'-5' RNA ligase,2771301,2771846,546,forward,,13.59,18.40
AraC family transcriptional regulator CDS,2771910,2772815,906,reverse,PP_2425,9.99,13.52
AraC family transcriptional regulator,2771910,2772815,906,reverse,,9.99,13.52
calA CDS,2772997,2774049,1053,forward,PP_2426,0.52,0.70
coniferyl alcohol dehydrogenase,2772997,2774049,1053,forward,,0.52,0.70
hypothetical protein CDS,2774159,2775511,1353,reverse,PP_5521,2.14,2.90
hypothetical protein,2774159,2775511,1353,reverse,,2.14,2.90
sotB CDS,2775654,2776880,1227,forward,PP_2428,3.54,4.79
sugar efflux transporter,2775654,2776880,1227,forward,,3.54,4.79
membrane protein CDS,2776920,2777504,585,reverse,PP_2429,2.47,3.35
membrane protein,2776920,2777504,585,reverse,,2.47,3.35
AraC family transcriptional regulator CDS,2777555,2778385,831,reverse,PP_2430,2.18,2.95
AraC family transcriptional regulator,2777555,2778385,831,reverse,,2.18,2.95
LysR family transcriptional regulator CDS,2778434,2779357,924,reverse,PP_2431,4.70,6.36
LysR family transcriptional regulator,2778434,2779357,924,reverse,,4.70,6.36
nfnB CDS,2779461,2780114,654,forward,PP_2432,8.02,10.86
"6,7-dihydropteridine reductase",2779461,2780114,654,forward,,8.02,10.86
hypothetical protein CDS,2780227,2780706,480,forward,PP_2433,52.02,70.43
hypothetical protein,2780227,2780706,480,forward,,52.02,70.43
hypothetical protein CDS,2780703,2781140,438,forward,PP_2434,30.57,41.39
hypothetical protein,2780703,2781140,438,forward,,30.57,41.39
iscS-II CDS,2781148,2782365,1218,reverse,PP_2435,22.43,30.37
cysteine desulfurase,2781148,2782365,1218,reverse,,22.43,30.37
LysR family transcriptional regulator CDS,2782496,2783422,927,reverse,PP_2436,33.38,45.19
LysR family transcriptional regulator,2782496,2783422,927,reverse,,33.38,45.19
acyl-CoA dehydrogenase CDS,2783548,2784792,1245,forward,PP_2437,37.06,50.18
acyl-CoA dehydrogenase,2783548,2784792,1245,forward,,37.06,50.18
hypothetical protein CDS,2784956,2785210,255,forward,PP_5522,12.77,17.29
hypothetical protein,2784956,2785210,255,forward,,12.77,17.29
hypothetical protein CDS,2785207,2785596,390,forward,PP_5523,12.99,17.59
hypothetical protein,2785207,2785596,390,forward,,12.99,17.59
alx CDS,2785604,2786668,1065,reverse,PP_2438,7.99,10.81
alkaline-induced transporter,2785604,2786668,1065,reverse,,7.99,10.81
ahpC CDS,2786990,2787553,564,forward,PP_2439,25.03,33.88
peroxiredoxin/alkylhydroperoxide reductase small subunit,2786990,2787553,564,forward,,25.03,33.88
ahpF CDS,2787678,2789240,1563,forward,PP_2440,4.63,6.27
alkyl hydroperoxide reductase subunit F,2787678,2789240,1563,forward,,4.63,6.27
hypothetical protein CDS,2789407,2789595,189,forward,PP_2441,147.44,199.61
hypothetical protein,2789407,2789595,189,forward,,147.44,199.61
DUF480 domain-containing protein CDS,2789600,2790247,648,reverse,PP_2442,36.86,49.90
DUF480 domain-containing protein,2789600,2790247,648,reverse,,36.86,49.90
sstT CDS,2790336,2791547,1212,reverse,PP_2443,4.78,6.47
serine/threonine transporter SstT,2790336,2791547,1212,reverse,,4.78,6.47
LysR family transcriptional regulator CDS,2791645,2792538,894,reverse,PP_2444,13.56,18.36
LysR family transcriptional regulator,2791645,2792538,894,reverse,,13.56,18.36
hypothetical protein CDS,2792671,2792910,240,forward,PP_5524,4.90,6.63
hypothetical protein,2792671,2792910,240,forward,,4.90,6.63
membrane protein CDS,2792939,2793691,753,forward,PP_2445,10.21,13.83
membrane protein,2792939,2793691,753,forward,,10.21,13.83
hypothetical protein CDS,2793818,2794003,186,reverse,PP_2446,598.31,810.02
hypothetical protein,2793818,2794003,186,reverse,,598.31,810.02
hypothetical protein CDS,2794158,2794892,735,forward,PP_2447,27.82,37.66
hypothetical protein,2794158,2794892,735,forward,,27.82,37.66
puuB CDS,2795004,2796287,1284,reverse,PP_2448,34.10,46.17
gamma-glutamylputrescine oxidase,2795004,2796287,1284,reverse,,34.10,46.17
hypothetical protein CDS,2796948,2797517,570,forward,PP_2449,8.25,11.17
hypothetical protein,2796948,2797517,570,forward,,8.25,11.17
hypothetical protein CDS,2797616,2798041,426,forward,PP_2450,222.58,301.34
hypothetical protein,2797616,2798041,426,forward,,222.58,301.34
endX CDS,2798045,2798737,693,reverse,PP_2451,8.62,11.67
extracellular DNA endonuclease,2798045,2798737,693,reverse,,8.62,11.67
hypothetical protein CDS,2798744,2798986,243,reverse,PP_2452,23.83,32.26
hypothetical protein,2798744,2798986,243,reverse,,23.83,32.26
ansB CDS,2799202,2800290,1089,reverse,PP_2453,22.27,30.14
glutaminase-asparaginase,2799202,2800290,1089,reverse,,22.27,30.14
rbsB CDS,2800658,2801617,960,forward,PP_2454,21.21,28.71
"ribose ABC transporter, periplasmic ribose-binding subunit",2800658,2801617,960,forward,,21.21,28.71
rbsA-I CDS,2801617,2803191,1575,forward,PP_2455,11.55,15.63
ribose ABC transporter - ATP-binding subunit,2801617,2803191,1575,forward,,11.55,15.63
rbsC CDS,2803188,2804183,996,forward,PP_2456,7.45,10.08
D-ribose ABC transporter permease,2803188,2804183,996,forward,,7.45,10.08
rbsR CDS,2804188,2805210,1023,forward,PP_2457,12.91,17.48
DNA-binding transcriptional repressor,2804188,2805210,1023,forward,,12.91,17.48
rbsK CDS,2805226,2806134,909,forward,PP_2458,24.19,32.74
ribokinase,2805226,2806134,909,forward,,24.19,32.74
rbsD CDS,2806131,2806529,399,forward,PP_2459,21.54,29.16
ribose pyranase,2806131,2806529,399,forward,,21.54,29.16
Nuh CDS,2806627,2807595,969,forward,PP_2460,26.14,35.39
ribonucleoside hydrolase,2806627,2807595,969,forward,,26.14,35.39
hypothetical protein CDS,2807567,2807779,213,reverse,PP_2461,85.80,116.16
hypothetical protein,2807567,2807779,213,reverse,,85.80,116.16
hypothetical protein CDS,2808000,2808374,375,forward,PP_2462,14.96,20.25
hypothetical protein,2808000,2808374,375,forward,,14.96,20.25
cspA-II CDS,2808575,2808787,213,reverse,PP_2463,1707.57,2311.79
nucleic acid cold-shock chaperone,2808575,2808787,213,reverse,,1707.57,2311.79
hypothetical protein CDS,2808950,2809255,306,reverse,PP_5525,1215.80,1646.02
hypothetical protein,2808950,2809255,306,reverse,,1215.80,1646.02
thrS CDS,2809594,2811516,1923,forward,PP_2465,177.09,239.76
threonine--tRNA ligase,2809594,2811516,1923,forward,,177.09,239.76
infC CDS,2811534,2812067,534,forward,PP_2466,2213.27,2996.43
translation initiation factor IF-3,2811534,2812067,534,forward,,2213.27,2996.43
rpmI CDS,2812113,2812322,210,forward,PP_2467,1089.16,1474.55
50S ribosomal protein L35,2812113,2812322,210,forward,,1089.16,1474.55
rplT CDS,2812350,2812706,357,forward,PP_2468,133.05,180.13
50S ribosomal protein L20,2812350,2812706,357,forward,,133.05,180.13
pheS CDS,2812816,2813832,1017,forward,PP_2469,24.29,32.88
